scan	thread_id	sender	note
2026-05-04	19de8819ad48c182	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=0, deferred=1)
2026-05-04	19de84288342034b	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-04	19de7be9f301743c	jobalerts-noreply@linkedin.com	5 URLs (direct, auto-match=5, deferred=0)
2026-05-04	19de775ae0205cfd	jobs@mail.xing.com	8 URLs (tracker, auto-match=4, deferred=4)
2026-05-04	19de7688a7f17d3b	jobs@mail.xing.com	9 URLs (tracker, auto-match=4, deferred=5)
2026-05-04	19de6b2451526119	notifications@nofluffjobs.com	0 URLs (none extracted)
2026-05-04	19de6b244b708f68	notifications@nofluffjobs.com	1 URLs (base64, auto-match=0, deferred=1)
2026-05-04	19de6b243418666c	notifications@nofluffjobs.com	0 URLs (none extracted)
2026-05-04	19de4196fab2dbad	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-04	19de40ecff4b8a98	app@germantechjobs.de	1 URLs (direct, auto-match=0, deferred=1)
2026-05-04	19de40ae97c0f8c0	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-04	19de3e672527e603	no-reply@justjoin.it	5 URLs (direct, auto-match=5, deferred=0)
2026-05-04	19de39a83d68d16a	donotreply@jobalert.indeed.com	2 URLs (direct, auto-match=2, deferred=0)
2026-05-04	19de393e04cc3921	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=0, deferred=1)
2026-05-04	19de38221d59aaf1	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-04	19de372a68d0b8d5	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-04	19de36d2027bb219	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-04	19de363f499aba62	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-04	19de3635ac2a3fd4	donotreply@jobalert.indeed.com	2 URLs (direct, auto-match=0, deferred=2)
2026-05-04	19de356baed4853e	donotreply@jobalert.indeed.com	2 URLs (direct, auto-match=0, deferred=2)
2026-05-05	19df75b1fe67d3e1	jobalert@mailing.theprotocol.it	7 URLs (direct, auto-match=5, deferred=2)
2026-05-05	19df73c1867f3006	jobalert@mailing.theprotocol.it	9 URLs (direct, auto-match=4, deferred=5)
2026-05-05	19df7317c1df9e0d	jobalert@mailing.theprotocol.it	10 URLs (direct, auto-match=9, deferred=1)
2026-05-05	19df72eaa4043c26	jobalert@mailing.theprotocol.it	8 URLs (direct, auto-match=8, deferred=0)
2026-05-05	19df6f9b74bae96b	no-reply@justjoin.it	5 URLs (direct, auto-match=5, deferred=0)
2026-05-05	19df6f4ca4899732	no-reply@justjoin.it	6 URLs (direct, auto-match=6, deferred=0)
2026-05-05	19df6f41b1035dbd	jobs@mail.xing.com	7 URLs (tracker, auto-match=4, deferred=3)
2026-05-05	19df6eaa59155702	jobs@mail.xing.com	10 URLs (tracker, auto-match=3, deferred=7)
2026-05-05	19df62f7326eabe7	notifications@nofluffjobs.com	1 URLs (base64, auto-match=0, deferred=1)
2026-05-05	19df62f716e7dc8c	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-05	19df62f6f6da4b10	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-05	19df3b8698022737	app@germantechjobs.de	2 URLs (direct, auto-match=1, deferred=1)
2026-05-05	19df35cec0945f31	jobs@mail.xing.com	7 URLs (tracker, auto-match=7, deferred=0)
2026-05-05	19df343b316575b3	notifications@nofluffjobs.com	6 URLs (base64, auto-match=5, deferred=1)
2026-05-05	19df335c53069d9d	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-05	19df3057b1a57535	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-05	19df2f962db8b228	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-05	19df2d1bbb20b74b	jobs@mail.xing.com	7 URLs (tracker, auto-match=7, deferred=0)
2026-05-05	19df2a35c4e1b635	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=0, deferred=1)
2026-05-05	19df2774da0d065f	jobalerts-noreply@linkedin.com	3 URLs (direct, auto-match=0, deferred=3)
2026-05-05	19df26cd14b1dffc	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-06	19dfc29653deff84	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-06	19dfc286ef8878c2	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-06	19dfc28066166072	jobs@mail.xing.com	6 URLs (tracker, auto-match=0, deferred=6)
2026-05-06	19dfc20ba996c75d	no-reply@justjoin.it	9 URLs (direct, auto-match=5, deferred=4)
2026-05-06	19dfc1fb88b3f04a	jobs@mail.xing.com	10 URLs (tracker, auto-match=4, deferred=6)
2026-05-06	19dfc1a85cb1dcad	no-reply@justjoin.it	5 URLs (direct, auto-match=5, deferred=0)
2026-05-06	19dfc1959d6289b7	no-reply@justjoin.it	2 URLs (direct, auto-match=2, deferred=0)
2026-05-06	19dfc12c0e41dccd	jobs@mail.xing.com	10 URLs (tracker, auto-match=4, deferred=6)
2026-05-06	19dfc0d9ed8a8778	jobs@mail.xing.com	6 URLs (tracker, auto-match=4, deferred=2)
2026-05-06	19dfc0d39968337a	jobs@mail.xing.com	5 URLs (tracker, auto-match=5, deferred=0)
2026-05-06	19dfc0d2f8f6dd09	jobs@mail.xing.com	4 URLs (tracker, auto-match=2, deferred=2)
2026-05-06	19dfc0b448c05388	jobs@mail.xing.com	5 URLs (tracker, auto-match=5, deferred=0)
2026-05-06	19dfc04ca2dde844	jobs@mail.xing.com	7 URLs (tracker, auto-match=5, deferred=2)
2026-05-06	19dfc048bf5ddf3a	jobs@mail.xing.com	10 URLs (tracker, auto-match=2, deferred=8)
2026-05-06	19dfc03726379e83	jobs@mail.xing.com	2 URLs (tracker, auto-match=2, deferred=0)
2026-05-06	19dfbfe2b5646be2	jobs@mail.xing.com	6 URLs (tracker, auto-match=6, deferred=0)
2026-05-06	19dfb4ac335ba3d8	notifications@nofluffjobs.com	3 URLs (base64, auto-match=2, deferred=1)
2026-05-06	19dfb4ac2ee30a49	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-06	19dfb4ac2cf4b78e	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-06	19df977102e4ab16	donotreply@jobalert.indeed.com	3 URLs (direct, auto-match=0, deferred=3)
2026-05-06	19df8fdf7a91681e	jobs@mail.xing.com	20 URLs (tracker, auto-match=6, deferred=14)
2026-05-06	19df89312bddf8f4	jobs@mail.xing.com	7 URLs (tracker, auto-match=6, deferred=1)
2026-05-06	19df87ee9b543018	jobalerts-noreply@linkedin.com	8 URLs (direct, auto-match=8, deferred=0)
2026-05-06	19df85c2746513dc	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-06	19df855ff3dc16f6	notifications@nofluffjobs.com	6 URLs (base64, auto-match=5, deferred=1)
2026-05-06	19df8557f05e1954	notifications@nofluffjobs.com	7 URLs (base64, auto-match=6, deferred=1)
2026-05-06	19df8292875aeda2	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-06	19df8223b03ab922	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=0, deferred=1)
2026-05-06	19df80e226c1bbdc	donotreply@jobalert.indeed.com	3 URLs (direct, auto-match=0, deferred=3)
2026-05-06	19df7f223510a98b	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-06	19df7c82f75a4ba0	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-06	19df7b72c7e56f42	jobs@mail.xing.com	7 URLs (tracker, auto-match=3, deferred=4)
2026-05-06	19df7b61ce93ba2e	jobs@mail.xing.com	7 URLs (tracker, auto-match=7, deferred=0)
2026-05-06	19df7b5edb8cd481	jobs@mail.xing.com	7 URLs (tracker, auto-match=2, deferred=5)
2026-05-06	19df7b1aa7f74d35	jobs@mail.xing.com	7 URLs (tracker, auto-match=3, deferred=4)
2026-05-06	19df79db717c847d	jobalerts-noreply@linkedin.com	4 URLs (direct, auto-match=0, deferred=4)
2026-05-06	19df75b1fe67d3e1	jobalert@mailing.theprotocol.it	2 URLs (direct, auto-match=0, deferred=2)
2026-05-06	19df73c1867f3006	jobalert@mailing.theprotocol.it	5 URLs (direct, auto-match=0, deferred=5)
2026-05-06	19df7317c1df9e0d	jobalert@mailing.theprotocol.it	3 URLs (direct, auto-match=2, deferred=1)
2026-05-06	19df72eaa4043c26	jobalert@mailing.theprotocol.it	2 URLs (direct, auto-match=2, deferred=0)
2026-05-07	19e017c9415f6106	jobalerts-noreply@linkedin.com	4 URLs (direct, auto-match=0, deferred=4)
2026-05-07	19e0153e4b8fd9b1	no-reply@justjoin.it	10 URLs (direct, auto-match=6, deferred=4)
2026-05-07	19e014b18a9f65f6	no-reply@justjoin.it	8 URLs (direct, auto-match=8, deferred=0)
2026-05-07	19e013d3ba985d1d	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-07	19e01345444d3e2b	jobs@mail.xing.com	10 URLs (tracker, auto-match=2, deferred=8)
2026-05-07	19e012b9dfee6b0f	jobs@mail.xing.com	10 URLs (tracker, auto-match=2, deferred=8)
2026-05-07	19e01266c77c8ba6	jobs@mail.xing.com	10 URLs (tracker, auto-match=10, deferred=0)
2026-05-07	19e012669dfc63df	jobs@mail.xing.com	10 URLs (tracker, auto-match=10, deferred=0)
2026-05-07	19e012485c95f906	jobs@mail.xing.com	10 URLs (tracker, auto-match=10, deferred=0)
2026-05-07	19e0124095fb1359	jobs@mail.xing.com	10 URLs (tracker, auto-match=1, deferred=9)
2026-05-07	19e01223dd7b608e	jobs@mail.xing.com	9 URLs (tracker, auto-match=9, deferred=0)
2026-05-07	19e011d632de704f	jobs@mail.xing.com	10 URLs (tracker, auto-match=9, deferred=1)
2026-05-07	19e011cc1655a6b9	jobs@mail.xing.com	10 URLs (tracker, auto-match=1, deferred=9)
2026-05-07	19e01187e2a82937	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-07	19e0118146bc255a	jobs@mail.xing.com	4 URLs (tracker, auto-match=4, deferred=0)
2026-05-07	19e0064f6e3f5f72	notifications@nofluffjobs.com	6 URLs (base64, auto-match=2, deferred=4)
2026-05-07	19e0064f5aa91840	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-07	19e0064f38c0794c	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-07	19dfe0599576698c	app@germantechjobs.de	2 URLs (direct, auto-match=1, deferred=1)
2026-05-07	19dfdbfdce879df4	no-reply@justjoin.it	0 URLs (none extracted)
2026-05-07	19dfd8d5f009bca6	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-07	19dfd6dd9ee4ecc8	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-07	19dfd668b14acee5	jobs@mail.xing.com	7 URLs (tracker, auto-match=7, deferred=0)
2026-05-07	19dfd35cba614c0a	donotreply@jobalert.indeed.com	2 URLs (direct, auto-match=0, deferred=2)
2026-05-07	19dfd31e761b1942	jobalerts-noreply@linkedin.com	6 URLs (direct, auto-match=0, deferred=6)
2026-05-07	19dfcefba94ca00d	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-07	19dfcb6dcf6c7340	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-07	19dfc6b1fb889cbe	jobalert@mailing.theprotocol.it	10 URLs (direct, auto-match=3, deferred=7)
2026-05-07	19dfc673177f563d	jobalert@mailing.theprotocol.it	6 URLs (direct, auto-match=3, deferred=3)
2026-05-07	19dfc65b85e1f779	jobalert@mailing.theprotocol.it	7 URLs (direct, auto-match=7, deferred=0)
2026-05-07	19dfc65ae2b43619	jobalert@mailing.theprotocol.it	9 URLs (direct, auto-match=9, deferred=0)
2026-05-15	19e2ba8db7e901a0	donotreply@jobalert.indeed.com	2 URLs (direct, auto-match=2, deferred=0)
2026-05-15	19e2b6d7b3bc9136	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=0, deferred=1)
2026-05-15	19e2b1d4ac492bf0	jobalerts-noreply@linkedin.com	3 URLs (direct, auto-match=0, deferred=3)
2026-05-15	19e2ad3f0d3124a0	jobalert@mailing.theprotocol.it	7 URLs (direct, auto-match=3, deferred=4)
2026-05-15	19e2ad10adfee9ac	jobalert@mailing.theprotocol.it	6 URLs (direct, auto-match=6, deferred=0)
2026-05-15	19e2abe973ba2e3b	jobalert@mailing.theprotocol.it	5 URLs (direct, auto-match=5, deferred=0)
2026-05-15	19e2abbb309c777a	jobalert@mailing.theprotocol.it	7 URLs (direct, auto-match=3, deferred=4)
2026-05-15	19e2aaf70b20a3a5	jobalerts-noreply@linkedin.com	8 URLs (direct, auto-match=8, deferred=0)
2026-05-15	19e2a75359a41b7c	no-reply@justjoin.it	2 URLs (direct, auto-match=1, deferred=1)
2026-05-15	19e2a714a913eb86	no-reply@justjoin.it	2 URLs (direct, auto-match=2, deferred=0)
2026-05-15	19e2a60132fc3e33	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-15	19e2a5f5b9447455	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-15	19e2a5f101b79b87	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-15	19e2a5efba84e2df	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-15	19e2a4e775018f08	jobs@mail.xing.com	2 URLs (tracker, auto-match=2, deferred=0)
2026-05-15	19e2a4e0a648c0e9	jobs@mail.xing.com	4 URLs (tracker, auto-match=2, deferred=2)
2026-05-15	19e2a4dd3e432433	jobs@mail.xing.com	10 URLs (tracker, auto-match=1, deferred=9)
2026-05-15	19e2a4b8730a7332	jobs@mail.xing.com	2 URLs (tracker, auto-match=2, deferred=0)
2026-05-15	19e2a4b18e5c51b2	jobs@mail.xing.com	2 URLs (tracker, auto-match=2, deferred=0)
2026-05-15	19e2a4b18d9e171f	jobs@mail.xing.com	2 URLs (tracker, auto-match=2, deferred=0)
2026-05-15	19e29a68ad3691d0	notifications@nofluffjobs.com	6 URLs (base64, auto-match=2, deferred=4)
2026-05-15	19e29a689b7abd9f	notifications@nofluffjobs.com	0 URLs (none extracted)
2026-05-15	19e29a6884e396bd	notifications@nofluffjobs.com	0 URLs (none extracted)
2026-05-15	19e26fc6961b56db	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e26e704b6364e8	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e26de1c0d0f4e7	no-reply@justjoin.it	0 URLs (none extracted)
2026-05-15	19e26ad9f053f535	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e2652b706996a2	donotreply@jobalert.indeed.com	3 URLs (direct, auto-match=3, deferred=0)
2026-05-15	19e264b59ab7f18f	donotreply@jobalert.indeed.com	5 URLs (direct, auto-match=0, deferred=5)
2026-05-15	19e25aae0ab122d0	jobalert@mailing.theprotocol.it	10 URLs (direct, auto-match=4, deferred=6)
2026-05-15	19e259c705e7aa3b	jobalert@mailing.theprotocol.it	4 URLs (direct, auto-match=4, deferred=0)
2026-05-15	19e258961db1000a	jobalert@mailing.theprotocol.it	4 URLs (direct, auto-match=3, deferred=1)
2026-05-15	19e2589135d98cf0	jobalerts-noreply@linkedin.com	5 URLs (direct, auto-match=0, deferred=5)
2026-05-15	19e255fcc9bed03f	no-reply@justjoin.it	8 URLs (direct, auto-match=5, deferred=3)
2026-05-15	19e2557137747b1c	no-reply@justjoin.it	7 URLs (direct, auto-match=7, deferred=0)
2026-05-15	19e255430a2ab358	no-reply@justjoin.it	3 URLs (direct, auto-match=3, deferred=0)
2026-05-15	19e2543a6c8e935f	jobs@mail.xing.com	3 URLs (tracker, auto-match=1, deferred=2)
2026-05-15	19e253ac5dd06aec	jobs@mail.xing.com	9 URLs (tracker, auto-match=3, deferred=6)
2026-05-15	19e253553acfe303	jobs@mail.xing.com	10 URLs (tracker, auto-match=3, deferred=7)
2026-05-15	19e25334f9ecf77d	jobs@mail.xing.com	5 URLs (tracker, auto-match=3, deferred=2)
2026-05-15	19e25332aed1158c	jobs@mail.xing.com	9 URLs (tracker, auto-match=3, deferred=6)
2026-05-15	19e252ea6428d7b5	jobs@mail.xing.com	6 URLs (tracker, auto-match=3, deferred=3)
2026-05-15	19e252e7e43ee5d3	jobs@mail.xing.com	3 URLs (tracker, auto-match=2, deferred=1)
2026-05-15	19e252e3b26c0d3a	jobs@mail.xing.com	8 URLs (tracker, auto-match=3, deferred=5)
2026-05-15	19e25262c2eefc60	jobs@mail.xing.com	10 URLs (tracker, auto-match=0, deferred=10)
2026-05-15	19e252528e00f936	jobs@mail.xing.com	3 URLs (tracker, auto-match=2, deferred=1)
2026-05-15	19e2523723743313	jobs@mail.xing.com	8 URLs (tracker, auto-match=3, deferred=5)
2026-05-15	19e25236092fd4f7	jobs@mail.xing.com	3 URLs (tracker, auto-match=2, deferred=1)
2026-05-15	19e248e8de0b5682	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-15	19e248e8d1ca2f57	notifications@nofluffjobs.com	2 URLs (base64, auto-match=1, deferred=1)
2026-05-15	19e248e8bee9e15a	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-15	19e229a56ebd814d	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=0, deferred=1)
2026-05-15	19e21caf14630aef	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e217fc9d4ef5c8	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e2162b9ba419f3	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e215e59c0b7dfd	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e215dfa35e0f96	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e213fb9eab1d1d	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e21169fbe0efd2	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e2112e7668e8a2	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=0, deferred=1)
2026-05-15	19e210e40e3c03be	donotreply@jobalert.indeed.com	6 URLs (direct, auto-match=0, deferred=6)
2026-05-15	19e20f4eb6261fda	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e20d08e69ed927	jobalerts-noreply@linkedin.com	6 URLs (direct, auto-match=6, deferred=0)
2026-05-15	19e208237c4b88f5	jobalert@mailing.theprotocol.it	8 URLs (direct, auto-match=5, deferred=3)
2026-05-15	19e207c7e7765fb7	jobalert@mailing.theprotocol.it	7 URLs (direct, auto-match=5, deferred=2)
2026-05-15	19e206920f7bcc4b	jobalert@mailing.theprotocol.it	5 URLs (direct, auto-match=4, deferred=1)
2026-05-15	19e2066a0b59785d	jobalert@mailing.theprotocol.it	8 URLs (direct, auto-match=7, deferred=1)
2026-05-15	19e2062b97cccc55	jobalerts-noreply@linkedin.com	7 URLs (direct, auto-match=7, deferred=0)
2026-05-15	19e202c5a364bf6c	no-reply@justjoin.it	5 URLs (direct, auto-match=2, deferred=3)
2026-05-15	19e2026e4125bc05	no-reply@justjoin.it	7 URLs (direct, auto-match=7, deferred=0)
2026-05-15	19e2017fa8d7976e	jobs@mail.xing.com	9 URLs (tracker, auto-match=3, deferred=6)
2026-05-15	19e200e1f943a5e3	jobs@mail.xing.com	10 URLs (tracker, auto-match=3, deferred=7)
2026-05-15	19e2003e2b4c7d68	jobs@mail.xing.com	10 URLs (tracker, auto-match=1, deferred=9)
2026-05-15	19e2003b2d658e72	jobs@mail.xing.com	10 URLs (tracker, auto-match=1, deferred=9)
2026-05-15	19e20039c361d37d	jobs@mail.xing.com	3 URLs (tracker, auto-match=1, deferred=2)
2026-05-15	19e200277dee586f	jobs@mail.xing.com	10 URLs (tracker, auto-match=0, deferred=10)
2026-05-15	19e20000d40d09c8	jobs@mail.xing.com	10 URLs (tracker, auto-match=3, deferred=7)
2026-05-15	19e1ffea9439dbae	jobs@mail.xing.com	8 URLs (tracker, auto-match=2, deferred=6)
2026-05-15	19e1ffe25dcc12a3	jobs@mail.xing.com	4 URLs (tracker, auto-match=2, deferred=2)
2026-05-15	19e1ffdf6aa36b4e	jobs@mail.xing.com	15 URLs (tracker, auto-match=3, deferred=12)
2026-05-15	19e1ffded4b4746c	jobs@mail.xing.com	10 URLs (tracker, auto-match=2, deferred=8)
2026-05-15	19e1f5dcef27d47c	notifications@nofluffjobs.com	6 URLs (base64, auto-match=3, deferred=3)
2026-05-15	19e1f5dcc3883f96	notifications@nofluffjobs.com	0 URLs (none extracted)
2026-05-15	19e1f5dcc33c1fe6	notifications@nofluffjobs.com	0 URLs (none extracted)
2026-05-15	19e1da23530e14f7	jobs@mail.xing.com	20 URLs (tracker, auto-match=6, deferred=14)
2026-05-15	19e1d7c333555500	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=0, deferred=1)
2026-05-15	19e1d7469db0dc09	app@germantechjobs.de	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e1c4c2c2355c9a	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e1c47fbd86531b	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e1c3eb81f7ac09	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e1c37f6ba8c48e	donotreply@jobalert.indeed.com	5 URLs (direct, auto-match=0, deferred=5)
2026-05-15	19e1c1a8d0559401	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e1b5a247d3400b	jobalert@mailing.theprotocol.it	10 URLs (direct, auto-match=5, deferred=5)
2026-05-15	19e1b56e57a51c12	jobalert@mailing.theprotocol.it	6 URLs (direct, auto-match=5, deferred=1)
2026-05-15	19e1b440efc68877	jobalert@mailing.theprotocol.it	7 URLs (direct, auto-match=7, deferred=0)
2026-05-15	19e1b3f7bdb94824	jobalert@mailing.theprotocol.it	5 URLs (direct, auto-match=5, deferred=0)
2026-05-15	19e1b3df61e1a62b	jobalerts-noreply@linkedin.com	5 URLs (direct, auto-match=0, deferred=5)
2026-05-15	19e1b07560fcb97c	no-reply@justjoin.it	9 URLs (direct, auto-match=6, deferred=3)
2026-05-15	19e1b00e26a4f1f7	no-reply@justjoin.it	5 URLs (direct, auto-match=5, deferred=0)
2026-05-15	19e1affadc497db0	no-reply@justjoin.it	2 URLs (direct, auto-match=2, deferred=0)
2026-05-15	19e1ae9fe91ed32a	jobs@mail.xing.com	3 URLs (tracker, auto-match=2, deferred=1)
2026-05-15	19e1ae9fb4de2949	jobs@mail.xing.com	6 URLs (tracker, auto-match=0, deferred=6)
2026-05-15	19e1ae179a6d76e2	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-15	19e1ae14487a86df	jobs@mail.xing.com	6 URLs (tracker, auto-match=0, deferred=6)
2026-05-15	19e1ae13ddde7938	jobs@mail.xing.com	8 URLs (tracker, auto-match=3, deferred=5)
2026-05-15	19e1adf34d5905ba	jobs@mail.xing.com	3 URLs (tracker, auto-match=3, deferred=0)
2026-05-15	19e1addd305f5a3b	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-15	19e1a7a3075685a1	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e1a68775f927f1	notifications@nofluffjobs.com	1 URLs (base64, auto-match=0, deferred=1)
2026-05-15	19e1a68760e4b07e	notifications@nofluffjobs.com	0 URLs (none extracted)
2026-05-15	19e1a687490b537b	notifications@nofluffjobs.com	0 URLs (none extracted)
2026-05-15	19e198ff279a630e	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e183317765cfd9	app@germantechjobs.de	3 URLs (direct, auto-match=0, deferred=3)
2026-05-15	19e17a8c2e92e4b0	donotreply@jobalert.indeed.com	6 URLs (direct, auto-match=0, deferred=6)
2026-05-15	19e17818be0ca53a	no-reply@justjoin.it	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e1762fd27c075a	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e171085edbe3a5	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e16bed19e78ca3	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e16412887040ca	jobalert@mailing.theprotocol.it	6 URLs (direct, auto-match=0, deferred=6)
2026-05-15	19e1619b2733f8de	jobalert@mailing.theprotocol.it	6 URLs (direct, auto-match=4, deferred=2)
2026-05-15	19e1616001e05b11	jobalerts-noreply@linkedin.com	6 URLs (direct, auto-match=0, deferred=6)
2026-05-15	19e15edb8e4fc3ad	notifications@nofluffjobs.com	3 URLs (base64, auto-match=3, deferred=0)
2026-05-15	19e15edb859ea898	notifications@nofluffjobs.com	2 URLs (base64, auto-match=0, deferred=2)
2026-05-15	19e15eca881df384	notifications@nofluffjobs.com	2 URLs (base64, auto-match=2, deferred=0)
2026-05-15	19e15dc8bfeea81e	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-15	19e15dbdc7831be5	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-15	19e15db8fc2e002a	jobs@mail.xing.com	5 URLs (tracker, auto-match=3, deferred=2)
2026-05-15	19e15db81b375fa7	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-15	19e15db714df0290	jobs@mail.xing.com	2 URLs (tracker, auto-match=0, deferred=2)
2026-05-15	19e15db4d0fc8183	jobs@mail.xing.com	3 URLs (tracker, auto-match=1, deferred=2)
2026-05-15	19e15db0e1d2d172	jobs@mail.xing.com	7 URLs (tracker, auto-match=4, deferred=3)
2026-05-15	19e15daf31617ebe	jobs@mail.xing.com	7 URLs (tracker, auto-match=3, deferred=4)
2026-05-15	19e15d806b1c5516	jobs@mail.xing.com	5 URLs (tracker, auto-match=3, deferred=2)
2026-05-15	19e15d4d85e68786	jobs@mail.xing.com	5 URLs (tracker, auto-match=3, deferred=2)
2026-05-15	19e15cc2fa73172a	jobs@mail.xing.com	4 URLs (tracker, auto-match=0, deferred=4)
2026-05-15	19e13db8e0f732f9	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e13c8a257d9205	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e1366ce56ee906	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e13619f7ce5fce	donotreply@jobalert.indeed.com	2 URLs (direct, auto-match=0, deferred=2)
2026-05-15	19e130cb78d8a71d	app@germantechjobs.de	1 URLs (direct, auto-match=0, deferred=1)
2026-05-15	19e129f6dd33db0a	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e1295cd59a0b02	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e1264576cfea64	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e1231e31e5b771	notifications@nofluffjobs.com	2 URLs (base64, auto-match=2, deferred=0)
